farm,datetime,supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar
D농가,2023-12-06 05:00,0,6,962.25,89,11,90.18
D농가,2023-12-06 06:00,0,6,1010.9,89,11,90.91
D농가,2023-12-06 07:00,0,6,1242.47,89.49,11.49,90.58
D농가,2023-12-06 08:00,0,6,2104.22,83.61,14.8,88.92
D농가,2023-12-06 09:00,0.28,5.97,1876.06,85.61,17,82.51
D농가,2023-12-06 10:00,1,6,1406.1,86.57,18.71,79.32
D농가,2023-12-06 11:00,1,6,1032.88,86.56,21.56,72.15
D농가,2023-12-06 12:00,0.97,5.91,623.94,82.35,22.41,67.02
D농가,2023-12-06 13:00,1,6,325.38,79.53,23,60.29
D농가,2023-12-06 14:00,1,6,294.66,75.79,21.37,61.7
D농가,2023-12-06 15:00,1,6,345.44,81.33,17.62,73.28
D농가,2023-12-06 16:00,1,6,393.97,84.65,15.71,75.08
D농가,2023-12-06 17:00,1,6,437.62,87.23,15,78.86
D농가,2023-12-06 18:00,1,6,484.95,88.77,14.24,80.24
D농가,2023-12-06 19:00,1,6,538.14,88.14,13.53,78.31
D농가,2023-12-06 20:00,1,6,585.29,89,13,73.38
D농가,2023-12-06 21:00,1,6,626.42,88.93,12.61,72.98
D농가,2023-12-06 22:00,1,6,659.98,89.49,12.54,68.54
D농가,2023-12-06 23:00,1,6,692.54,90,13,67.84
D농가,2023-12-07 00:00,1,6,725.09,90,12.86,60.55
D농가,2023-12-07 01:00,1,6,770.05,89.45,12,62.54
D농가,2023-12-07 02:00,1,6,814.68,89.16,12,62.03
D농가,2023-12-07 03:00,1,6,851.67,89.99,11.33,66.08
D농가,2023-12-07 04:00,1,6,900.86,89,11,79.46
D농가,2023-12-07 05:00,1,6,947.36,89,10.18,79.74
D농가,2023-12-07 06:00,1,6,987.35,89,10,85.29
D농가,2023-12-07 09:00,1,6,1716.97,86,18.44,61.32
D농가,2023-12-07 10:00,0.97,5.89,1231.39,81.16,22.53,52.25
D농가,2023-12-07 11:00,0.78,6,428.32,52.62,27.05,48.34
D농가,2023-12-07 12:00,0,6,321.52,33.65,27.7,50.74
D농가,2023-12-07 13:00,0,6,317.56,33.43,25.91,49.23
D농가,2023-12-07 14:00,0,6,323.42,33,26.13,44.37
D농가,2023-12-07 15:00,0,6,299.72,43.03,27.68,47.29
D농가,2023-12-07 16:00,0,6,280.02,62.93,24.22,51.57
D농가,2023-12-07 17:00,0,6,315.99,76.2,17.56,62.91
D농가,2023-12-07 18:00,0,6,378.68,80.85,13.44,75.79
D농가,2023-12-07 19:00,0,6,433.11,83.86,12,80.78
D농가,2023-12-07 20:00,0,6,487.14,86.95,12,81.68
D농가,2023-12-07 21:00,0,6,543.92,87,12,80.34
D농가,2023-12-07 22:00,0,6,594.46,87.72,12,74.37
D농가,2023-12-07 23:00,0,6,644.67,88,12,73.95
D농가,2023-12-08 00:00,0,6,691.56,88,12,80.99
D농가,2023-12-08 01:00,0,6,740.8,88,11.48,85.9
D농가,2023-12-08 02:00,0,6,788.86,88,11,87.06
D농가,2023-12-08 03:00,0,6,831.64,88,11,90.66
D농가,2023-12-08 04:00,0,6,879.93,88.01,11,91.19
D농가,2023-12-08 05:00,0,6,925.72,88.76,11,91.17
D농가,2023-12-08 06:00,0,6,972.4,89,11,90.86
D농가,2023-12-08 07:00,0,6,1013.51,89,11,91.07
D농가,2023-12-08 08:00,0,6,1411.58,87.66,13.43,88.91
D농가,2023-12-08 09:00,0.87,5.98,1206.03,86.66,17.28,79.21
D농가,2023-12-08 10:00,0.97,5.88,650.02,76.49,22.37,62.4
D농가,2023-12-08 11:00,0.96,5.84,343.7,46.27,21.88,51.91
D농가,2023-12-08 12:00,0.96,5.84,345.61,42.13,23.87,48.7
D농가,2023-12-08 13:00,1.01,6,345.58,38.98,23.77,45.97
D농가,2023-12-08 14:00,0.97,5.85,341.45,38.66,24.55,46.41
D농가,2023-12-08 15:00,1,5.99,325.31,40.27,29.5,50.08
D농가,2023-12-08 16:00,1,6,316.83,52.45,26.29,55.17
D농가,2023-12-08 17:00,1,6,347.93,76.49,20.23,65.15
D농가,2023-12-08 18:00,1,6,416.26,83.21,16.62,71.03
D농가,2023-12-08 19:00,1,6,478.18,85.63,15.09,73.44
D농가,2023-12-08 20:00,1,6,531.97,86.59,14.11,72.71
D농가,2023-12-08 21:00,1,6,584.37,87.87,14,71.95
D농가,2023-12-08 22:00,1,6,626.37,88.13,14,73.18
D농가,2023-12-08 23:00,1,6,661.94,89.03,14,71.01
D농가,2023-12-09 00:00,1,6,699.31,89.2,14,73.01
D농가,2023-12-09 01:00,1,6,749.8,88.73,13.28,79.7
D농가,2023-12-09 02:00,1,6,794.65,88.67,13,87.81
D농가,2023-12-09 03:00,1,6,828.46,88.52,12.13,90.37
D농가,2023-12-09 04:00,1,6,857.38,88.69,11.8,91.46
D농가,2023-12-09 05:00,0.88,6,890.53,88.74,11,92.51
D농가,2023-12-09 06:00,0,6,934.47,89.09,11.01,93.56
D농가,2023-12-09 07:00,0,6,2174.16,86.78,14.41,94
D농가,2023-12-09 08:00,0,6,2299.65,85.56,14.47,93.47
D농가,2023-12-09 09:00,0.97,5.91,1888.04,89.33,18.11,82.91
D농가,2023-12-09 10:00,0.97,5.86,713.35,82.98,22.91,68.49
D농가,2023-12-09 11:00,0.96,5.84,358.78,53.43,27.86,61.88
D농가,2023-12-09 12:00,0.97,5.84,337.08,45.28,25.52,59.3
D농가,2023-12-09 13:00,1,6,338.49,41.69,26.78,56.69
D농가,2023-12-09 14:00,0.97,5.84,331.97,39.2,28.24,54.37
D농가,2023-12-09 15:00,1,6,326.04,45.13,27.61,57.77
D농가,2023-12-09 16:00,1,6,318.68,58.22,26.05,62.91
D농가,2023-12-09 17:00,1,6,331.53,76.48,20.41,78.4
D농가,2023-12-09 18:00,1,6,394.74,82.68,16.61,87.62
D농가,2023-12-09 19:00,1,6,452.29,84.97,14.82,89.86
D농가,2023-12-09 20:00,1,6,500.07,87.16,14.42,89.47
D농가,2023-12-09 21:00,1,6,547.69,88.3,14.77,89.18
D농가,2023-12-09 22:00,1,6,599.03,89,15,87.95
D농가,2023-12-09 23:00,1,6,645.9,89,15,88.91
D농가,2023-12-10 00:00,1,6,689.04,89.39,15,89.25
D농가,2023-12-10 01:00,1,6,728.56,90,15,88.32
D농가,2023-12-10 02:00,1,6,766.18,90.19,15,87.55
D농가,2023-12-10 03:00,1,6,800.51,91,15,87.62
D농가,2023-12-10 04:00,1,6,838.94,91,15,87.39
D농가,2023-12-10 05:00,1,6,876.84,91,15,87.85
D농가,2023-12-10 06:00,1,6,919.03,91,15,89.29
D농가,2023-12-10 07:00,1,6,957.31,91,15,89.65
D농가,2023-12-10 08:00,0.92,6,940.16,91.21,15.59,89.85
D농가,2023-12-10 09:00,0.97,5.89,773.21,91.09,18.8,82.86
D농가,2023-12-10 10:00,0.97,5.83,411.52,66.74,23.44,74.61
D농가,2023-12-10 11:00,0.96,5.86,335.16,55.86,25.53,69.21
D농가,2023-12-10 12:00,0.11,5.88,332.21,50.46,27.7,62.97
D농가,2023-12-10 13:00,0.33,5.94,331.48,38.28,30.97,56.31
D농가,2023-12-10 14:00,1,6,329.75,35.54,30.48,52.69
D농가,2023-12-10 15:00,1,6,335.81,49.97,26.22,61.46
D농가,2023-12-10 16:00,1,6,348.33,65.91,22.32,66.83
D농가,2023-12-10 17:00,1,6,380.92,79.5,19.49,76.23
D농가,2023-12-10 18:00,1,6,454.52,86.52,17.99,79.22
D농가,2023-12-10 19:00,1,6,515.18,88.31,17,70.78
D농가,2023-12-10 20:00,1,6,569.14,89.22,17,65.98
D농가,2023-12-10 21:00,1,6,617.86,90,17,64.95
D농가,2023-12-10 22:00,1,6,659.53,90,17,65.26
D농가,2023-12-10 23:00,1,6,703.65,90,17,66.71
D농가,2023-12-11 00:00,1,6,743.36,90.4,16.96,66.38
D농가,2023-12-11 01:00,1,6,782.71,91,16.47,66.23
D농가,2023-12-11 02:00,1,6,823.92,91,16,66.67
D농가,2023-12-11 03:00,1,6,861.36,91,16,67.21
D농가,2023-12-11 04:00,1,6,905.1,91,15.05,67.83
D농가,2023-12-11 05:00,1,6,949.84,91,15,67.65
D농가,2023-12-11 06:00,1,6,989.36,91,15,69.3
D농가,2023-12-11 07:00,1,6,1020.49,91.7,15,70.58
D농가,2023-12-11 08:00,1,6,1040.71,92,15.68,72.41
D농가,2023-12-11 09:00,0.53,6,911.66,91.65,17,76.49
D농가,2023-12-11 10:00,0,6,508.66,89.16,16.88,84.66
D농가,2023-12-11 11:00,0,6,386.66,88.47,17,87.74
D농가,2023-12-11 12:00,0,6,382.11,87.95,16.5,89.63
D농가,2023-12-11 13:00,0,6,363,90.59,15.1,89.01
D농가,2023-12-11 14:00,0,6,356.68,91.41,16,89.15
D농가,2023-12-11 15:00,0,6,370.15,90.8,16,89.5
D농가,2023-12-11 16:00,0,6,409.89,89.24,15.24,90.82
D농가,2023-12-11 17:00,0,6,456.09,90,15,92.2
D농가,2023-12-11 18:00,0,6,510.54,90.87,15,92.99
D농가,2023-12-11 19:00,0,6,555.97,91,15,92.38
D농가,2023-12-11 20:00,0,6,591.32,91,15,90.28
D농가,2023-12-11 21:00,0,6,628.34,91,15,89.16
D농가,2023-12-11 22:00,0,6,659.11,91,14.48,89.78
D농가,2023-12-11 23:00,0,6,886.94,92.2,14.85,88.78
D농가,2023-12-12 00:00,0,6,1048.88,90.82,15,87.03
D농가,2023-12-12 01:00,0,6,1112.84,92.74,14.24,85.67
D농가,2023-12-12 02:00,0,6,1139.22,93.97,14,85.81
D농가,2023-12-12 03:00,0,6,1164.47,93.97,14,85.86
D농가,2023-12-12 04:00,0,6,1187.46,93.1,13.51,86.89
D농가,2023-12-12 05:00,0,6,1209.97,93,13,86.64
D농가,2023-12-12 06:00,0,6,1227.97,92.91,13,84.98
D농가,2023-12-12 07:00,0,6,1254.76,92.87,12.99,83.28
D농가,2023-12-12 08:00,0,6,1259.41,93,13.21,81.65
D농가,2023-12-12 09:00,0.07,6,1132,92.96,15.47,79.69
D농가,2023-12-12 10:00,0.99,6,568.47,89.09,17.95,75.84
D농가,2023-12-12 11:00,1,6,318.26,85.33,18.62,74.17
D농가,2023-12-12 12:00,1,6,234.97,88.22,19.83,71.44
D농가,2023-12-12 13:00,1,6,233.21,85.06,21.5,69.7
D농가,2023-12-12 14:00,1,6,248.47,74.85,24.64,65.96
D농가,2023-12-12 15:00,1,6,316.25,62.97,24.81,68.16
D농가,2023-12-12 16:00,1,6,378.8,77.61,18.09,73.38
D농가,2023-12-12 17:00,1,6,408.7,85.32,15.47,75.3
D농가,2023-12-12 18:00,1,6,446.34,87.7,14.21,77.04
D농가,2023-12-12 19:00,1,6,489.76,88.13,13.41,80.76
D농가,2023-12-12 20:00,1,6,532.91,89.15,13,80.75
D농가,2023-12-12 21:00,1,6,573.69,90,13,81.51
D농가,2023-12-12 22:00,1,6,658.81,90,13,82.47
D농가,2023-12-12 23:00,1,6,678,89.62,12.25,84.46
D농가,2023-12-13 00:00,1,6,702.53,90.01,12.05,83.8
D농가,2023-12-13 01:00,1,6,727.3,90.99,12.97,83.34
D농가,2023-12-13 02:00,1,6,754.41,91,13,84.12
D농가,2023-12-13 03:00,1,6,782.06,91,13,83.05
D농가,2023-12-13 04:00,1,6,806.28,91,13,83.79
D농가,2023-12-13 05:00,1,6,828.95,91,12.59,84.32
D농가,2023-12-13 06:00,1,6,850.12,91,12,85.25
D농가,2023-12-13 07:00,1,6,876.33,91,12,85.1
D농가,2023-12-13 08:00,0.61,5.98,844.51,91,13.26,83.31
D농가,2023-12-13 09:00,0.97,5.94,625.58,90.93,18.17,68.47
D농가,2023-12-13 10:00,1,6,360.16,75.43,24.44,61.94
D농가,2023-12-13 11:00,0.97,5.9,334.55,37.27,27.11,57.11
D농가,2023-12-13 12:00,0.96,5.86,331.38,38.39,25.39,59.74
D농가,2023-12-13 13:00,0.97,5.85,336.47,34.71,27.58,55.7
D농가,2023-12-13 14:00,1,6,333.37,46.63,19.97,58.13
D농가,2023-12-13 15:00,1,6,331.72,61.52,18.52,62.25
D농가,2023-12-13 16:00,1,6,321.02,75.63,19.04,62.53
D농가,2023-12-13 17:00,1,6,364.94,83.22,16.7,66.36
D농가,2023-12-13 18:00,1,6,411.59,86.41,15.12,65.27
D농가,2023-12-13 19:00,1,6,459.97,88.43,14.77,66.86
D농가,2023-12-13 20:00,1,6,506.72,89,14,69.81
D농가,2023-12-13 21:00,1,6,550.91,89.34,14,70.09
D농가,2023-12-13 22:00,1,6,590.1,90,14,69.68
D농가,2023-12-13 23:00,1,6,627.24,90,14,70.42
D농가,2023-12-14 00:00,1,6,668.16,90,14,71.79
D농가,2023-12-14 01:00,1,6,704.59,90.76,14,71.48
D농가,2023-12-14 02:00,1,6,734.78,91,14,70.32
D농가,2023-12-14 03:00,1,6,762.23,91,14,71.71
D농가,2023-12-14 04:00,1,6,791.45,91,13.42,72.12
D농가,2023-12-14 05:00,1,6,814.72,91,13.84,71.24
D농가,2023-12-14 06:00,1,6,829.52,91,13.45,70.88
D농가,2023-12-14 07:00,1,6,854.73,91,13.69,70.21
D농가,2023-12-14 08:00,0.97,5.97,881.79,91.73,14,71.03
D농가,2023-12-14 09:00,0.96,5.97,868.35,92,14.71,68.83
D농가,2023-12-14 10:00,1,6,761.28,91.47,15.07,69.28
D농가,2023-12-14 11:00,1,6,445.34,89.64,15.92,71.9
D농가,2023-12-14 12:00,1,6,357.29,88.24,17,71.84
D농가,2023-12-14 13:00,1,6,358.91,88.2,16.05,76.52
D농가,2023-12-14 14:00,1,6,365.42,87.34,15.69,82.49
D농가,2023-12-14 15:00,1,6,372.75,87.23,15.13,87.53
D농가,2023-12-14 16:00,1,6,529.37,89.84,15.13,89.52
D농가,2023-12-14 17:00,1,6,917.55,90.29,15.47,89.99
D농가,2023-12-14 18:00,1,6,1340.59,89.56,15.35,90
D농가,2023-12-14 19:00,1,6,1764.08,89.49,15.36,89.33
D농가,2023-12-14 20:00,1,6,1788.76,89.18,14.42,89.49
D농가,2023-12-14 21:00,1,6,1769.45,90.74,14,90.8
D농가,2023-12-14 22:00,1,6,1772.94,91.02,14,90.35
D농가,2023-12-14 23:00,1,6,1778.31,91.9,14,92
D농가,2023-12-15 00:00,1,6,1788.73,92,14,92
D농가,2023-12-15 01:00,1,6,1804.26,92,14,92.74
D농가,2023-12-15 02:00,1,6,1826.8,92,14,93.95
D농가,2023-12-15 03:00,1,6,1828.77,92,14,94.43
D농가,2023-12-15 04:00,1,6,1830.5,92,14,95
D농가,2023-12-15 05:00,1,6,1841.19,92,14,95
D농가,2023-12-15 06:00,1,6,1873.38,92,14,95.97
D농가,2023-12-15 07:00,1,6,1907.52,92.03,14,96
D농가,2023-12-15 08:00,0.99,6,1923.01,92.75,14.54,94.72
D농가,2023-12-15 09:00,1,6,1867.68,93,15,92.62
D농가,2023-12-15 10:00,1,6,1743.27,93,15.92,92.12
D농가,2023-12-15 11:00,1,6,1624.23,92.79,16,91.33
D농가,2023-12-15 12:00,1,6,1491.47,92.57,16.66,91.61
D농가,2023-12-15 13:00,1,6,1377.78,91.49,15.93,91.63
D농가,2023-12-15 14:00,1,6,1282.88,91,15,90.44
D농가,2023-12-15 15:00,1,6,1245.37,91.19,14.33,87.16
D농가,2023-12-16 15:00,1,6,370.57,78.48,18.61,84.78
D농가,2023-12-16 16:00,1,6,390.34,82.12,13.8,92.52
D농가,2023-12-16 17:00,0.3,6,437.05,87.22,11.74,94.77
D농가,2023-12-16 18:00,0,6,492.89,88.54,11,85.9
D농가,2023-12-16 19:00,0,6,541.31,89,10.63,89.72
D농가,2023-12-16 20:00,0,6,581.11,89,10,85.61
D농가,2023-12-16 21:00,0,6,603.92,89,10,85.21
D농가,2023-12-18 10:00,1,6,2336.38,82.64,18.29,48.64
D농가,2023-12-18 11:00,0.97,5.97,2005.34,79.74,21.51,48.21
D농가,2023-12-18 12:00,0.97,5.9,1240.49,65.81,26.34,46.22
D농가,2023-12-18 13:00,0.97,5.88,649.16,58.13,27.12,47.45
D농가,2023-12-18 14:00,1,6,463.9,62.41,23.85,49.17
D농가,2023-12-18 15:00,1,6,349.28,73.47,19.78,52.47
D농가,2023-12-18 16:00,1,6,324.99,78.32,15.5,56.9
D농가,2023-12-18 17:00,1,6,360.14,82.9,11.72,57.57
D농가,2023-12-18 18:00,1,6,409.76,86.53,11,60.91
D농가,2023-12-18 19:00,1,6,458.18,87.72,10.71,61.3
D농가,2023-12-18 20:00,1,6,504,88,10,64.65
D농가,2023-12-18 21:00,1,6,545.94,88,10,65.84
D농가,2023-12-18 22:00,1,6,585.84,88.5,10,66.59
D농가,2023-12-18 23:00,1,6,624.83,89,10,68.72
D농가,2023-12-19 00:00,1,6,658.88,89,10,71.27
D농가,2023-12-19 01:00,1,6,692.05,89,10,70.06
D농가,2023-12-19 02:00,1,6,720.66,89,10,69.19
D농가,2023-12-19 03:00,1,6,745.55,89,9.69,64.33
D농가,2023-12-19 04:00,1,6,771.03,89,9,60.99
D농가,2023-12-19 05:00,1,6,797.67,88.04,9,67.53
D농가,2023-12-19 06:00,1,6,816.7,88.78,8.6,75.34
D농가,2023-12-19 07:00,1,6,843.26,88.66,8,74.76
D농가,2023-12-19 08:00,1,6,1150.8,89.84,10.56,70.34
D농가,2023-12-19 09:00,1,6,1108.83,86.31,12.72,67.87
D농가,2023-12-19 10:00,1,6,879.64,86.34,14.07,64.79
D농가,2023-12-19 11:00,0.97,6,645.03,85.79,16.55,61.15
D농가,2023-12-19 12:00,0.98,6,466.96,84.98,16.56,60.42
D농가,2023-12-19 13:00,1,6,351.07,85,17,56.13
D농가,2023-12-19 14:00,1,6,280.11,84.14,16.66,55.65
D농가,2023-12-19 15:00,1,6,254.72,84.53,16,57.72
D농가,2023-12-19 16:00,1,6,235.4,83.25,15.17,59.73
D농가,2023-12-19 17:00,1,6,627.88,84.78,12.95,63.12
D농가,2023-12-19 18:00,1,6,608.88,87.9,11.09,66.1
D농가,2023-12-19 19:00,1,6,627.33,89,11,68.34
D농가,2023-12-19 20:00,1,6,652.24,89.07,10.48,74.21
D농가,2023-12-19 21:00,1,6,678.16,89.5,10,75.66
D농가,2023-12-19 22:00,1,6,707.88,90,10.72,77.88
D농가,2023-12-19 23:00,1,6,733.45,90,10,88.11
D농가,2023-12-20 00:00,1,6,755.15,90,10,90.17
D농가,2023-12-20 01:00,1,6,774.79,90,10,90.19
D농가,2023-12-20 02:00,1,6,794.93,90,10,90
D농가,2023-12-20 03:00,1,6,812.97,90,10,89.7
D농가,2023-12-20 04:00,1,6,829.63,90,10,89.69
D농가,2023-12-20 05:00,1,6,835.5,90,10,88.99
D농가,2023-12-20 06:00,1,6,1644.76,91.31,11.71,89.18
D농가,2023-12-20 07:00,1,6,3070.2,85.42,13.67,87.62
D농가,2023-12-20 08:00,0.93,6,3770.65,83.18,13.66,85.02
D농가,2023-12-20 09:00,0,6,3791.76,84.18,13.69,79.03
D농가,2023-12-20 10:00,0.28,5.98,3181.22,84.72,15.35,79.37
D농가,2023-12-20 11:00,1,6,2621.02,83.2,17,82.99
D농가,2023-12-20 12:00,1,6,2232.74,81.56,18.33,79.55
D농가,2023-12-20 13:00,1,6,1771.97,77.13,23.59,75.23
D농가,2023-12-20 14:00,0.97,5.97,1135.98,70.43,25.92,67.33
D농가,2023-12-20 15:00,1,6,726.97,71.59,24.96,64.47
D농가,2023-12-20 16:00,1,6,554.03,68.09,22.3,62.4
D농가,2023-12-20 17:00,1,6,932.53,75.52,14.8,67.22
D농가,2023-12-20 18:00,1,6,1017.28,82.75,10.6,69.36
D농가,2023-12-20 19:00,1,6,1571.09,86.41,10.55,72.79
D농가,2023-12-20 20:00,1,6,2149.51,84.04,10.64,74.21
D농가,2023-12-20 21:00,1,6,2816.43,83.06,10.72,76.05
D농가,2023-12-20 22:00,1,6,3523.41,83.27,10.68,79.53
D농가,2023-12-20 23:00,1,6,4111.39,84.08,10.66,83.55
D농가,2023-12-21 00:00,1,6,4759.9,84.13,10.78,86.4
D농가,2023-12-21 01:00,1,6,5000,84.57,10.73,82.45
D농가,2023-12-21 02:00,1,6,5000,83.78,10.76,79.09
D농가,2023-12-21 03:00,1,6,5000,84.41,10.7,78.67
D농가,2023-12-21 04:00,1,6,5000,82.93,10.86,76.26
D농가,2023-12-21 05:00,1,6,5000,81.62,10.98,74.77
D농가,2023-12-21 06:00,1,6,5000,81.03,10.94,71.53
D농가,2023-12-21 07:00,1,6,5000,82.41,10.86,71.98
D농가,2023-12-21 08:00,1,6,5000,83.83,10.21,69.3
D농가,2023-12-21 09:00,0.91,6,3746.93,82.36,11,64.66
D농가,2023-12-21 10:00,0.96,6,1167.52,83.38,13.8,62.91
D농가,2023-12-21 11:00,0.97,5.98,562.16,81.23,20.57,60.85
D농가,2023-12-21 12:00,0.96,5.91,336.17,77.85,24.53,64
D농가,2023-12-21 13:00,0.97,5.9,256.93,72.65,26.36,61.6
D농가,2023-12-21 14:00,1,6,351.06,68.06,28.13,59.11
D농가,2023-12-21 15:00,1,6,255.82,71.04,29.85,55.9
D농가,2023-12-21 16:00,1,6,233.47,65.29,26.79,57.11
D농가,2023-12-21 17:00,1,6,299.16,73.59,15.94,64.78
D농가,2023-12-21 18:00,1,6,368.01,82.52,10.81,68.28
D농가,2023-12-21 19:00,1,6,771.73,85.73,10.21,69.53
D농가,2023-12-21 20:00,0.43,6,1460.34,84.86,10.53,76.44
D농가,2023-12-21 21:00,0,6,2120.69,84.4,10.59,79.52
D농가,2023-12-21 22:00,0,6,2636.96,84.29,10.57,79.43
D농가,2023-12-21 23:00,0,6,3102.3,84.64,10.5,78.53
D농가,2023-12-22 00:00,0,6,3564.82,84.79,10.59,77.92
D농가,2023-12-22 01:00,0,6,3899.34,85.25,10.46,81.91
D농가,2023-12-22 02:00,0,6,4385.41,84.21,10.63,80.41
D농가,2023-12-22 03:00,0,6,4887.04,82.96,10.76,79.85
D농가,2023-12-22 04:00,0,6,5000,81.92,10.76,78.5
D농가,2023-12-22 05:00,0,6,5000,81.18,10.88,79.01
D농가,2023-12-22 06:00,0,6,5000,80.91,10.85,80.84
D농가,2023-12-22 07:00,0,6,5000,80.84,10.8,82.83
D농가,2023-12-22 08:00,0,6,5000,82.54,10.42,76.34
D농가,2023-12-22 09:00,0.52,6,5000,83.78,13.27,63.09
D농가,2023-12-22 10:00,0.95,6,4999.55,81.93,16.73,58.52
D농가,2023-12-22 11:00,0.96,5.99,2987.91,80.68,19.58,58.4
D농가,2023-12-22 12:00,0.95,5.99,870.07,67.47,24.73,55.24
D농가,2023-12-22 13:00,0.97,5.98,435.91,50.26,27.96,53.79
D농가,2023-12-22 14:00,1,6,345.43,48.32,30.87,50.21
D농가,2023-12-22 15:00,1,6,282.61,52.12,32.18,55.14
D농가,2023-12-22 16:00,1,6,258.24,62.56,24.91,56.2
D농가,2023-12-22 17:00,1,6,324.72,71.95,14.79,64.22
D농가,2023-12-22 18:00,1,6,734.37,81.33,10.78,71.56
D농가,2023-12-22 19:00,0.84,6,1065.59,84.93,10.07,75.62
D농가,2023-12-22 20:00,0,6,1671.71,85.22,10.53,74.71
D농가,2023-12-22 21:00,0,6,1920.66,83.41,9.55,75.75
D농가,2023-12-22 22:00,0,6,1883.39,86.72,8.03,81.53
D농가,2023-12-22 23:00,0,6,2336.85,87.12,8.96,82.52
D농가,2023-12-23 00:00,0,6,2650.02,84.97,9.12,86.39
D농가,2023-12-23 01:00,0,6,3144.72,85.23,9.4,86.91
D농가,2023-12-23 02:00,0,6,3604.76,84.36,9.48,84.74
D농가,2023-12-23 03:00,0,6,4065.54,84.22,9.44,86.52
D농가,2023-12-23 04:00,0,6,4529.27,83.5,9.47,85.32
D농가,2023-12-23 05:00,0,6,4900.36,83.73,9.47,82.8
D농가,2023-12-23 06:00,0,6,5000,84.47,9.46,84.17
D농가,2023-12-23 07:00,0,6,5000,83.9,9.53,85.01
D농가,2023-12-23 08:00,0,6,5000,83.41,9.32,83.69
D농가,2023-12-23 09:00,0.47,6,4948.78,86.67,12.24,75.71
D농가,2023-12-23 10:00,0.97,6,4271.04,84.27,17.31,62.23
D농가,2023-12-23 11:00,0.53,6.02,3515.64,74.89,23.89,47.77
D농가,2023-12-23 12:00,0.94,6,1836.14,65.96,25.44,46.88
D농가,2023-12-23 13:00,1.98,6,572.28,58.4,26.21,44.23
D농가,2023-12-23 14:00,0.96,5.95,376.1,47.07,27.78,42.66
D농가,2023-12-23 15:00,1,6,295.74,53.32,28.4,42.79
D농가,2023-12-23 16:00,1,6,275.58,60.42,23.9,46.09
D농가,2023-12-23 17:00,1,6,307.32,74.28,15.78,53.15
D농가,2023-12-23 18:00,1,6,357.43,80.61,10.84,58.9
D농가,2023-12-23 19:00,1,6,412.78,86.28,10.96,65.07
D농가,2023-12-23 20:00,1,6,464.27,87,10.16,73.79
D농가,2023-12-23 21:00,1,6,512.59,87.29,10,80.59
D농가,2023-12-23 22:00,1,6,558.69,88,10,77.97
D농가,2023-12-23 23:00,1,6,602.11,88,10,80.53
D농가,2023-12-24 00:00,0.84,6,642.59,88,9.8,80.32
D농가,2023-12-24 01:00,0.1,6,682.62,88.89,10,79.27
D농가,2023-12-24 02:00,0.76,6,719.4,89,10,75.42
D농가,2023-12-24 03:00,1,6,759.06,89.28,10,73.98
D농가,2023-12-24 04:00,1,6,794.43,89.99,10,76.44
D농가,2023-12-24 05:00,1,6,934.44,90.39,10.2,85.99
D농가,2023-12-24 06:00,1,6,2094.86,89.77,12.97,89.5
D농가,2023-12-24 07:00,1,6,3156.77,85.75,13.6,90
D농가,2023-12-24 08:00,1,6,3652.03,84.69,13.31,89.35
D농가,2023-12-24 09:00,0.96,6,3311.27,87.16,13.97,84.88
D농가,2023-12-24 10:00,0.97,6,2948.54,85.51,17.91,81.11
D농가,2023-12-24 11:00,0.95,6,2239.48,83.76,21.8,81.29
D농가,2023-12-24 12:00,0.95,6,888.37,80.24,21.3,83.58
D농가,2023-12-24 13:00,1,6,522.66,82.22,21,84.86
D농가,2023-12-24 14:00,1,6,382.78,74.28,24.93,78.15
D농가,2023-12-24 15:00,1,6,280.65,76.29,23.54,75.19
D농가,2023-12-24 16:00,1,6,267.22,74.69,21.61,72.16
D농가,2023-12-24 17:00,1,6,319.19,78.04,15.34,82.11
D농가,2023-12-24 18:00,1,6,381.14,84.02,11.7,87.05
D농가,2023-12-24 19:00,1,6,438.29,87.02,11,85.71
D농가,2023-12-24 20:00,1,6,498.3,88.65,11,85.09
D농가,2023-12-24 21:00,1,6,549.47,89,11,86.62
D농가,2023-12-24 22:00,1,6,592.82,89,11,89.46
D농가,2023-12-24 23:00,1,6,635.97,89,11,89.14
D농가,2023-12-25 00:00,1,6,673.39,89.61,11,89.98
D농가,2023-12-25 01:00,1,6,708.59,90,11,90.28
D농가,2023-12-25 02:00,1,6,737.4,90,11,91
D농가,2023-12-25 03:00,1,6,763.35,90,10.42,91.12
D농가,2023-12-25 04:00,1,6,790.9,90,10,92.32
D농가,2023-12-25 05:00,0.94,6,813.25,90,10,93.26
D농가,2023-12-25 06:00,0,6,836.36,90,10,93.94
D농가,2023-12-25 07:00,0,6,860.53,89.18,10,94.36
D농가,2023-12-25 08:00,0,6,867.94,89.92,10.43,95
D농가,2023-12-25 09:00,0.53,6,1148.28,90.48,13.16,92.98
D농가,2023-12-25 10:00,0.95,6,862.42,87.2,15.94,89.7
D농가,2023-12-25 11:00,0.95,6,553.24,81.72,23.41,80.88
D농가,2023-12-25 12:00,0.94,6,412.66,47.6,27.47,66.63
D농가,2023-12-25 13:00,0.92,6,330.13,50.55,26.26,62.77
D농가,2023-12-25 14:00,1,6,278.34,72.61,18.84,71.02
